,IdSell,SellerG,Date,Price,Method,Type,Rooms,Distance,Bathroom,Bedroom2,Car,Landsize,BuildingArea,YearBuilt
3375,0302814,Nelson,10/12/2016,413000.0,S,u,1,7.9,1.0,1.0,1.0,845.0,59.0,1960.0
3376,0959239,Miles,10/12/2016,1010000.0,S,t,3,7.9,2.0,3.0,2.0,314.0,,2003.0
3377,0554740,Ray,11/02/2017,1220000.0,S,h,3,7.9,1.0,3.0,1.0,687.0,110.0,1975.0
3378,0579995,Nelson,12/11/2016,1605000.0,S,h,3,7.9,2.0,3.0,2.0,608.0,165.0,1920.0
3379,0200322,Miles,12/11/2016,587000.0,S,u,2,7.9,1.0,2.0,1.0,721.0,78.0,1960.0
3380,0564259,Miles,12/11/2016,475000.0,SP,u,2,7.9,1.0,2.0,1.0,0.0,,1960.0
3381,0699335,Barry,14/05/2016,1075000.0,S,h,3,7.9,1.0,3.0,2.0,677.0,,1950.0
3382,0020841,Barry,14/05/2016,465000.0,S,u,2,7.9,1.0,2.0,1.0,795.0,,1970.0
3383,0624255,Miles,15/10/2016,610000.0,VB,t,2,7.9,1.0,2.0,1.0,277.0,,
3384,0830397,Barry,15/10/2016,690000.0,S,u,2,7.9,1.0,2.0,1.0,103.0,83.0,
3385,0874887,Miles,15/10/2016,1535000.0,S,h,3,7.9,1.0,3.0,2.0,691.0,140.0,1950.0
3386,0339576,Miles,15/10/2016,1470000.0,VB,h,4,7.9,2.0,4.0,1.0,694.0,217.0,1950.0
3387,0341612,Nelson,15/10/2016,1486000.0,S,h,3,7.9,1.0,3.0,2.0,645.0,158.0,1930.0
3388,0632896,Miles,16/04/2016,420000.0,SP,u,1,7.9,1.0,1.0,1.0,55.0,,1970.0
3389,0022983,Barry,16/04/2016,750000.0,S,t,3,7.9,1.0,3.0,1.0,110.0,,1990.0
3390,0302300,Fletchers,16/04/2016,460000.0,VB,u,2,7.9,0.0,2.0,0.0,0.0,,
3391,0250953,Miles,16/07/2016,1615000.0,S,h,4,7.9,2.0,5.0,3.0,758.0,,
3392,0451496,Nelson,17/09/2016,1730000.0,S,h,5,7.9,2.0,4.0,2.0,689.0,292.0,2007.0
3393,0088445,Miles,17/09/2016,779000.0,S,t,2,7.9,1.0,3.0,2.0,152.0,,1970.0
3394,0834503,Miles,18/03/2017,1850000.0,S,h,3,7.9,2.0,3.0,2.0,684.0,232.0,2000.0
3395,0219751,Nelson,18/03/2017,1910000.0,S,h,2,7.9,1.0,2.0,2.0,760.0,,
3396,0852061,Miles,18/06/2016,2600000.0,S,h,5,7.9,3.0,5.0,1.0,1006.0,411.0,1920.0
3397,0293825,Ray,19/11/2016,500000.0,PI,u,2,7.9,1.0,2.0,1.0,71.0,70.0,1960.0
3398,0375466,Miles,19/11/2016,950000.0,VB,h,3,7.9,3.0,3.0,2.0,290.0,,
3399,0990306,Miles,19/11/2016,450000.0,S,u,2,7.9,1.0,2.0,1.0,0.0,,
3400,0448083,Nelson,22/05/2016,1102000.0,S,h,3,7.9,1.0,3.0,1.0,597.0,115.0,1950.0
3401,0558319,Nelson,22/05/2016,1275000.0,VB,h,3,7.9,2.0,3.0,2.0,834.0,169.0,1950.0
3402,0531722,Miles,22/05/2016,1065000.0,S,h,3,7.9,1.0,3.0,1.0,596.0,,
3403,0774354,Jellis,22/08/2016,785000.0,S,t,2,7.9,2.0,2.0,1.0,124.0,135.0,2010.0
3404,0495010,Nelson,22/08/2016,1223500.0,S,h,3,7.9,2.0,3.0,2.0,721.0,136.0,1980.0
3405,0995985,Miles,22/08/2016,845000.0,S,u,2,7.9,2.0,2.0,2.0,147.0,,1980.0
3406,0316495,Barry,22/08/2016,1720000.0,S,h,4,7.9,2.0,4.0,3.0,631.0,233.0,1935.0
3407,0618175,Miles,23/04/2016,1225000.0,SP,h,3,7.9,1.0,3.0,1.0,572.0,130.0,1930.0
3408,0076587,RT,24/09/2016,630000.0,S,u,2,7.9,1.0,2.0,1.0,199.0,,
3409,0698930,Miles,24/09/2016,1460000.0,S,h,4,7.9,1.0,4.0,2.0,605.0,181.0,1940.0
3410,0768660,Nelson,24/09/2016,421000.0,SP,u,1,7.9,1.0,1.0,1.0,0.0,58.0,1992.0
3411,0391033,Miles,25/02/2017,2090000.0,S,h,4,7.9,3.0,4.0,2.0,608.0,315.0,1980.0
3412,0112523,Miles,25/02/2017,1758000.0,S,h,4,7.9,2.0,4.0,2.0,650.0,,
3413,0549142,Barry,27/06/2016,700000.0,S,t,3,7.9,2.0,3.0,1.0,189.0,110.0,1990.0
3414,0851035,Domain,27/11/2016,1420000.0,S,h,5,7.9,3.0,5.0,1.0,455.0,,2006.0
3415,0508427,Barry,27/11/2016,550000.0,PI,t,3,7.9,1.0,3.0,1.0,139.0,,1970.0
3416,0827478,Miles,28/05/2016,2595000.0,S,h,4,7.9,3.0,4.0,3.0,719.0,407.0,2007.0
3417,0050711,Nelson,28/08/2016,710000.0,PI,t,2,7.9,1.0,2.0,1.0,134.0,120.0,2012.0
3418,0605501,Barry,28/08/2016,650000.0,PI,u,3,7.9,2.0,3.0,2.0,0.0,96.0,2000.0
3419,0180109,hockingstuart,30/07/2016,385000.0,SP,u,1,7.9,1.0,1.0,1.0,0.0,,1970.0
3420,0748345,Barry,3/12/2016,740000.0,SP,h,4,15.0,2.0,4.0,2.0,558.0,,
3421,0860599,hockingstuart,6/08/2016,500000.0,S,h,4,15.0,2.0,4.0,2.0,579.0,,
3422,0466636,Brad,7/05/2016,365000.0,SP,h,3,15.0,1.0,3.0,0.0,543.0,,
3423,0874105,YPA,10/09/2016,570000.0,S,h,4,15.0,2.0,4.0,2.0,558.0,,
3424,0198190,Sweeney,10/12/2016,515000.0,S,h,3,15.0,1.0,3.0,4.0,597.0,114.0,1975.0
3425,0263384,Sweeney,15/10/2016,1095000.0,S,h,4,15.0,3.0,4.0,5.0,654.0,414.0,
3426,0338227,Brad,16/07/2016,582000.0,SP,h,3,15.0,2.0,3.0,4.0,530.0,186.0,1980.0
3427,0212239,Brad,16/07/2016,545000.0,SP,h,3,15.0,2.0,3.0,2.0,570.0,163.0,1980.0
3428,0908546,Brad,19/11/2016,461000.0,S,h,3,15.0,1.0,3.0,0.0,534.0,,
3429,0573696,McDonald,19/11/2016,751000.0,S,h,4,15.0,2.0,4.0,2.0,649.0,305.0,2000.0
3430,0155764,Brad,22/08/2016,500000.0,SP,h,4,15.0,1.0,4.0,2.0,574.0,100.0,1985.0
3431,0172830,Brad,24/09/2016,560000.0,SP,h,4,15.0,2.0,4.0,2.0,612.0,155.0,1980.0
3432,0093663,Brad,27/06/2016,320000.0,VB,h,3,15.0,2.0,3.0,1.0,119.0,,
3433,0853584,Brad,28/05/2016,450000.0,SP,h,3,15.0,1.0,3.0,2.0,548.0,,
3434,0829188,Nelson,3/09/2016,703000.0,S,h,3,12.8,2.0,3.0,2.0,683.0,200.0,1995.0
3435,0148654,Barry,3/09/2016,650000.0,SP,h,3,12.8,1.0,3.0,1.0,538.0,104.0,1970.0
3436,0588172,Barry,3/12/2016,770000.0,SP,t,3,12.8,2.0,3.0,1.0,331.0,201.0,2010.0
3437,0578047,Nelson,3/12/2016,480000.0,S,t,3,12.8,2.0,3.0,1.0,184.0,,2012.0
3438,0400693,Nelson,3/12/2016,590000.0,S,h,3,12.8,1.0,3.0,2.0,610.0,,1974.0
3439,0453169,Nelson,3/12/2016,900000.0,S,h,4,12.8,2.0,4.0,1.0,289.0,125.0,2011.0
3440,0859110,Nelson,4/03/2017,935000.0,S,h,3,12.8,1.0,3.0,2.0,662.0,,
3441,0106109,Nelson,4/03/2017,700000.0,VB,h,3,12.8,2.0,3.0,2.0,288.0,116.0,1999.0
3442,0444737,McDonald,4/03/2017,675000.0,S,h,3,12.8,2.0,3.0,1.0,549.0,,
3443,0415558,Barry,4/03/2017,816000.0,S,h,4,12.8,2.0,4.0,1.0,540.0,188.0,1978.0
3444,0094057,Brad,4/06/2016,845000.0,S,h,4,12.8,1.0,3.0,1.0,622.0,126.0,1965.0
3445,0530134,Nelson,4/06/2016,725000.0,S,h,3,12.8,1.0,3.0,1.0,657.0,,1965.0
3446,0116421,Nelson,7/05/2016,772000.0,S,h,3,12.8,2.0,3.0,3.0,672.0,132.0,1980.0
3447,0935233,Nelson,7/05/2016,650000.0,SP,h,3,12.8,2.0,3.0,2.0,3977.0,113.0,2013.0
3448,0920771,Nelson,7/11/2016,757000.0,S,h,3,12.8,2.0,3.0,1.0,532.0,140.0,1960.0
3449,0896735,Harcourts,8/10/2016,690000.0,S,h,3,12.8,2.0,3.0,2.0,568.0,148.0,1970.0
3450,0304551,Nelson,8/10/2016,785000.0,S,t,3,12.8,2.0,3.0,2.0,610.0,,
3451,0617833,Alexkarbon,10/09/2016,583000.0,S,h,3,12.8,1.0,3.0,1.0,412.0,133.0,2003.0
3452,0823991,Rendina,10/09/2016,920000.0,S,h,4,12.8,2.0,3.0,2.0,603.0,,1975.0
3453,0223942,Nelson,10/12/2016,880000.0,S,h,3,12.8,1.0,3.0,2.0,584.0,123.0,1980.0
3454,0920164,Rendina,10/12/2016,580000.0,S,u,3,12.8,2.0,3.0,2.0,112.0,138.0,2013.0
3455,0999101,Barry,10/12/2016,886000.0,S,t,4,12.8,3.0,4.0,1.0,322.0,257.0,1950.0
3456,0028339,Nelson,10/12/2016,970000.0,S,h,4,12.8,2.0,4.0,4.0,659.0,,
3457,0582281,Brad,10/12/2016,920000.0,SP,h,4,12.8,2.0,4.0,2.0,745.0,182.0,1992.0
3458,0416417,Harcourts,10/12/2016,625000.0,S,h,3,12.8,1.0,3.0,2.0,539.0,,
3459,0079381,Nelson,10/12/2016,825000.0,S,h,3,12.8,3.0,3.0,1.0,318.0,,
3460,0107639,Moonee,11/02/2017,695000.0,S,h,3,12.8,1.0,3.0,1.0,564.0,,
3461,0602981,Nelson,11/03/2017,915000.0,S,h,3,12.8,1.0,3.0,2.0,610.0,,
3462,0669095,Nelson,12/11/2016,976000.0,S,h,3,12.8,3.0,3.0,2.0,605.0,212.0,1980.0
3463,0832133,Barry,12/11/2016,520000.0,S,t,2,12.8,2.0,2.0,2.0,54.0,,
3464,0142481,Barry,12/11/2016,1420000.0,S,h,4,12.8,2.0,4.0,2.0,613.0,250.0,2011.0
3465,0446787,Nelson,12/11/2016,900000.0,S,h,3,12.8,1.0,3.0,1.0,713.0,127.0,1970.0
3466,0426757,Nelson,13/08/2016,470000.0,VB,u,2,12.8,1.0,2.0,1.0,218.0,88.0,
3467,0167938,Brad,14/05/2016,1100000.0,PI,h,5,12.8,2.0,4.0,2.0,781.0,,
3468,0303745,Brad,14/05/2016,470000.0,SP,u,3,12.8,1.0,3.0,1.0,254.0,,
3469,0549775,Nelson,14/05/2016,380000.0,S,h,2,12.8,1.0,2.0,1.0,116.0,,
3470,0576081,Moonee,14/05/2016,560000.0,S,u,3,12.8,1.0,3.0,2.0,352.0,102.0,2000.0
3471,0316080,Barry,14/05/2016,1010000.0,S,h,4,12.8,2.0,4.0,2.0,776.0,268.0,1980.0
3472,0494615,Nelson,15/10/2016,740000.0,S,h,3,12.8,1.0,3.0,2.0,684.0,,
3473,0142728,Nelson,16/04/2016,630000.0,S,h,3,12.8,2.0,2.0,1.0,221.0,,
3474,0509805,Nelson,16/04/2016,835000.0,S,h,4,12.8,2.0,4.0,3.0,708.0,184.0,1990.0
3475,0949800,Barry,16/04/2016,705000.0,S,t,3,12.8,2.0,3.0,1.0,440.0,156.0,1995.0
3476,0654700,Nelson,18/03/2017,680000.0,SP,t,3,12.8,2.0,3.0,2.0,224.0,154.0,1998.0
3477,0134651,Nelson,18/06/2016,871000.0,S,h,4,12.8,2.0,4.0,2.0,570.0,,
3478,0604986,Nelson,18/06/2016,808000.0,S,h,5,12.8,2.0,5.0,2.0,561.0,,
3479,0999262,Nelson,18/06/2016,891000.0,S,h,3,12.8,3.0,3.0,1.0,292.0,,
3480,0583465,Barry,18/06/2016,785000.0,S,h,3,12.8,1.0,3.0,2.0,606.0,141.0,1965.0
3481,0782460,Barry,19/11/2016,695000.0,S,h,3,12.8,2.0,3.0,2.0,716.0,154.0,1970.0
3482,0952096,Brad,22/05/2016,807000.0,S,t,4,12.8,2.0,4.0,2.0,319.0,,
3483,0045171,Nelson,22/05/2016,502000.0,S,u,2,12.8,1.0,5.0,2.0,0.0,85.0,1990.0
3484,0148820,Nelson,22/05/2016,770000.0,S,h,4,12.8,2.0,4.0,2.0,546.0,174.0,1970.0
3485,0396902,Nelson,22/05/2016,700000.0,PI,h,5,12.8,2.0,4.0,2.0,629.0,,
3486,0556428,HAR,22/05/2016,570000.0,SP,h,3,12.8,1.0,3.0,2.0,542.0,120.0,1970.0
3487,0964860,Moonee,22/08/2016,830000.0,S,h,4,12.8,2.0,4.0,2.0,686.0,198.0,1995.0
3488,0749011,Bells,22/08/2016,600000.0,S,h,3,12.8,1.0,3.0,1.0,565.0,125.0,1970.0
3489,0503916,Nelson,23/04/2016,825000.0,S,h,3,12.8,2.0,3.0,1.0,630.0,126.0,2017.0
3490,0591774,Barry,23/04/2016,680000.0,S,h,4,12.8,2.0,4.0,2.0,545.0,,
3491,0878752,Brad,24/09/2016,720000.0,SP,h,3,12.8,1.0,3.0,2.0,639.0,18.0,
3492,0971747,Nelson,24/09/2016,735000.0,SP,h,4,12.8,2.0,4.0,2.0,547.0,184.0,2000.0
3493,0322867,Barry,26/07/2016,875000.0,PI,h,3,12.8,2.0,3.0,2.0,928.0,130.0,1970.0
3494,0063547,Nelson,27/06/2016,601200.0,S,h,3,12.8,1.0,4.0,1.0,554.0,147.0,1960.0
3495,0399316,Barry,27/06/2016,695000.0,S,h,3,12.8,1.0,3.0,3.0,0.0,,
3496,0609851,Nelson,27/06/2016,680000.0,S,h,3,12.8,1.0,3.0,2.0,558.0,105.0,1980.0
3497,0777089,Barry,27/11/2016,660000.0,PI,t,3,12.8,2.0,3.0,1.0,265.0,,
3498,0147918,Nelson,27/11/2016,650000.0,S,h,3,12.8,2.0,3.0,2.0,176.0,,
3499,0020537,Nelson,27/11/2016,900000.0,S,h,3,12.8,1.0,3.0,2.0,600.0,,
3500,0815704,Nelson,27/11/2016,823000.0,S,h,3,12.8,1.0,3.0,2.0,538.0,,
3501,0102452,Brad,28/05/2016,847000.0,S,h,4,12.8,3.0,4.0,2.0,579.0,,
3502,0750685,Nelson,28/05/2016,705000.0,S,h,3,12.8,1.0,3.0,2.0,616.0,201.0,1970.0
3503,0651547,Nelson,28/08/2016,710000.0,SP,t,3,12.8,2.0,3.0,1.0,320.0,133.0,2013.0
3504,0914090,Nelson,28/08/2016,732000.0,S,h,4,12.8,2.0,4.0,2.0,544.0,233.0,1980.0
3505,0401479,Moonee,30/07/2016,715000.0,SP,h,3,12.8,2.0,3.0,4.0,598.0,123.0,1970.0
3506,0466072,Nelson,3/09/2016,785000.0,S,h,3,4.2,1.0,2.0,1.0,258.0,64.0,
3507,0567253,Nelson,3/09/2016,852000.0,S,h,3,4.2,1.0,3.0,1.0,166.0,138.0,2000.0
3508,0979133,Rendina,3/09/2016,1037000.0,S,h,3,4.2,1.0,3.0,1.0,188.0,106.0,1910.0
3509,0116549,Jellis,3/12/2016,775000.0,S,h,2,4.2,1.0,2.0,0.0,150.0,,
3510,0200758,Nelson,4/03/2017,1470000.0,S,h,3,4.2,1.0,3.0,1.0,199.0,121.0,1910.0
3511,0297784,Nelson,4/03/2017,630000.0,S,u,2,4.2,2.0,2.0,1.0,0.0,,
3512,0000476,Nelson,4/03/2017,845000.0,S,t,3,4.2,2.0,3.0,1.0,132.0,105.0,
3513,0044989,Pagan,4/06/2016,492500.0,S,u,2,4.2,1.0,2.0,1.0,0.0,81.0,2008.0
3514,0323902,Alexkarbon,4/06/2016,420000.0,VB,u,2,4.2,1.0,2.0,1.0,0.0,55.0,1970.0
3515,0354736,Nelson,4/06/2016,650000.0,S,t,2,4.2,1.0,2.0,1.0,79.0,,
3516,0644052,Edward,4/06/2016,1050000.0,S,h,3,4.2,1.0,3.0,1.0,274.0,,1900.0
3517,0181034,Edward,6/08/2016,1291000.0,SP,h,3,4.2,1.0,3.0,1.0,416.0,,
3518,0631682,Nelson,6/08/2016,420000.0,SP,u,2,4.2,1.0,2.0,1.0,0.0,80.0,2002.0
3519,0181133,Jellis,7/05/2016,961000.0,S,h,3,4.2,1.0,3.0,1.0,235.0,,
3520,0422755,Edward,7/05/2016,1271000.0,S,h,3,4.2,1.0,3.0,1.0,284.0,113.0,1900.0
3521,0176420,Edward,7/05/2016,1010000.0,PI,h,3,4.2,1.0,3.0,0.0,234.0,104.0,1900.0
3522,0017793,Rendina,7/05/2016,750000.0,S,t,2,4.2,1.0,2.0,1.0,325.0,112.0,2002.0
3523,0422194,Rendina,7/05/2016,1675000.0,S,h,4,4.2,2.0,4.0,2.0,279.0,,
3524,0496557,Edward,8/10/2016,905000.0,S,h,2,4.2,2.0,2.0,1.0,138.0,126.0,1999.0
3525,0606552,Nelson,8/10/2016,960000.0,S,h,2,4.2,1.0,2.0,1.0,174.0,72.0,1900.0
3526,0532626,Woodards,8/10/2016,1031000.0,SP,h,2,4.2,1.0,2.0,1.0,163.0,99.0,1900.0
3527,0447514,Nelson,8/10/2016,918000.0,SP,t,3,4.2,2.0,3.0,1.0,788.0,,1998.0
3528,0729952,Greg,8/10/2016,870000.0,S,h,3,4.2,1.0,3.0,1.0,211.0,95.0,1992.0
3529,0578532,Nelson,10/09/2016,1165000.0,S,h,3,4.2,1.0,3.0,0.0,239.0,135.0,1910.0
3530,0532245,Nelson,10/09/2016,1710000.0,PI,h,5,4.2,2.0,5.0,2.0,566.0,270.0,1890.0
3531,0208954,Dingle,10/12/2016,360000.0,VB,u,1,4.2,1.0,1.0,1.0,4267.0,,
3532,0140097,Jellis,10/12/2016,1455000.0,S,h,3,4.2,1.0,3.0,0.0,275.0,120.0,1900.0
3533,0150936,Edward,10/12/2016,365000.0,VB,u,1,4.2,1.0,1.0,1.0,0.0,47.0,2012.0
3534,0600646,Woodards,10/12/2016,551000.0,S,u,3,4.2,1.0,3.0,1.0,4440.0,,
3535,0907107,Nelson,10/12/2016,442000.0,S,u,2,4.2,2.0,2.0,1.0,3448.0,71.0,2010.0
3536,0708629,Nardella,10/12/2016,765000.0,S,h,2,4.2,1.0,2.0,2.0,158.0,76.0,1965.0
3537,0592131,Pagan,11/02/2017,515000.0,SP,u,2,4.2,1.0,2.0,1.0,3957.0,81.0,2010.0
3538,0937075,Hodges,11/03/2017,570000.0,VB,u,3,4.2,1.0,3.0,2.0,0.0,,1990.0
3539,0491512,Edward,12/06/2016,370000.0,VB,u,1,4.2,1.0,1.0,1.0,0.0,50.0,2012.0
3540,0194572,Brad,12/11/2016,1005000.0,S,h,2,4.2,1.0,2.0,0.0,274.0,,
3541,0698538,Nelson,13/08/2016,1234500.0,SP,h,2,4.2,2.0,2.0,2.0,169.0,127.0,2008.0
3542,0694963,Nelson,13/08/2016,666000.0,S,u,2,4.2,1.0,2.0,2.0,1111.0,92.0,1998.0
3543,0465890,Rendina,14/05/2016,825000.0,S,h,2,4.2,1.0,2.0,1.0,211.0,88.0,1915.0
3544,0964428,Rendina,14/05/2016,770000.0,S,t,2,4.2,2.0,2.0,1.0,0.0,,
3545,0472446,Rendina,15/10/2016,1135000.0,S,h,3,4.2,1.0,3.0,0.0,0.0,,
3546,0244109,Nelson,15/10/2016,975000.0,S,h,4,4.2,3.0,4.0,1.0,0.0,,
3547,0668776,Rendina,16/04/2016,812000.0,SP,t,2,4.2,1.0,2.0,0.0,132.0,79.0,1887.0
3548,0006761,Nelson,16/04/2016,1900000.0,VB,h,5,4.2,2.0,5.0,2.0,566.0,270.0,1890.0
3549,0340491,Jellis,18/03/2017,445000.0,S,u,1,4.2,1.0,1.0,0.0,0.0,67.0,1997.0
3550,0327486,Nelson,18/06/2016,732000.0,SP,h,2,4.2,2.0,3.0,1.0,94.0,130.0,2002.0
3551,0835802,Nelson,19/11/2016,1260000.0,S,h,3,4.2,2.0,3.0,2.0,250.0,147.0,1900.0
3552,0931341,Nelson,19/11/2016,1000000.0,SP,h,3,4.2,2.0,3.0,2.0,211.0,132.0,1997.0
3553,0782338,Edward,19/11/2016,1155000.0,SP,h,2,4.2,1.0,2.0,1.0,197.0,101.0,1890.0
3554,0916819,Village,19/11/2016,700000.0,S,t,2,4.2,1.0,2.0,3.0,62.0,,1997.0
3555,0766911,Nelson,22/05/2016,813500.0,SP,h,3,4.2,1.0,3.0,1.0,165.0,,
3556,0775743,Nelson,22/08/2016,526000.0,S,u,2,4.2,0.0,2.0,0.0,0.0,,
3557,0719256,Edward,22/08/2016,790000.0,SP,t,3,4.2,2.0,3.0,2.0,1181.0,136.0,2003.0
3558,0960930,Edward,22/08/2016,1365000.0,S,h,4,4.2,2.0,4.0,1.0,242.0,,
3559,0114470,Nelson,22/08/2016,700000.0,VB,t,2,4.2,2.0,2.0,1.0,324.0,97.0,2009.0
3560,0470336,Nelson,22/08/2016,370000.0,PI,u,1,4.2,1.0,1.0,2.0,0.0,,
3561,0992253,Nelson,22/08/2016,1230000.0,S,h,3,4.2,1.0,3.0,1.0,312.0,109.0,1915.0
3562,0431408,Rendina,23/04/2016,460000.0,SP,u,2,4.2,1.0,2.0,1.0,0.0,84.0,2010.0
3563,0017011,Nelson,23/04/2016,395000.0,PI,u,2,4.2,1.0,2.0,1.0,0.0,80.0,2002.0
3564,0336449,Rendina,24/09/2016,1001000.0,S,h,5,4.2,1.0,3.0,0.0,301.0,,
3565,0292194,Nelson,24/09/2016,850000.0,SP,h,2,4.2,1.0,2.0,1.0,169.0,90.0,1900.0
3566,0188974,Rendina,25/02/2017,1335000.0,S,h,3,4.2,1.0,3.0,3.0,459.0,,
3567,0054060,Nelson,25/02/2017,868000.0,S,h,2,4.2,1.0,2.0,1.0,97.0,103.0,2000.0
3568,0960833,Brad,26/07/2016,960000.0,S,h,2,4.2,1.0,2.0,0.0,179.0,,1900.0
3569,0920533,Rendina,26/07/2016,773000.0,S,t,2,4.2,1.0,2.0,1.0,0.0,90.0,1970.0
3570,0704959,Alexkarbon,27/06/2016,631090.0,S,u,2,4.2,2.0,2.0,1.0,2136.0,94.0,2012.0
3571,0548894,Rendina,27/06/2016,410000.0,PI,u,2,4.2,1.0,2.0,1.0,0.0,86.0,2000.0
3572,0493004,Rendina,27/11/2016,425000.0,S,u,2,4.2,1.0,2.0,1.0,0.0,59.0,2006.0
3573,0577525,Nelson,27/11/2016,1211000.0,SP,h,2,4.2,1.0,2.0,1.0,183.0,,
3574,0861341,Sweeney,27/11/2016,506000.0,SP,u,2,4.2,1.0,2.0,1.0,0.0,,
3575,0124367,Alexkarbon,28/05/2016,806000.0,S,h,2,4.2,1.0,2.0,1.0,173.0,,
3576,0607701,Nelson,28/05/2016,829000.0,S,h,3,4.2,2.0,2.0,2.0,84.0,,
3577,0777728,Biggin,28/08/2016,786000.0,S,h,2,4.2,1.0,2.0,0.0,149.0,,
3578,0963218,Rendina,30/07/2016,458000.0,S,u,2,4.2,1.0,1.0,1.0,0.0,,
3579,0007290,Jellis,3/09/2016,1635000.0,S,h,3,5.6,1.0,3.0,2.0,396.0,,1990.0
3580,0532926,Jellis,3/09/2016,4800000.0,S,h,2,5.6,2.0,2.0,1.0,697.0,,
3581,0899707,Reach,3/12/2016,562500.0,S,u,2,5.6,2.0,2.0,1.0,0.0,,
3582,0519356,Jellis,3/12/2016,520000.0,VB,u,2,5.6,1.0,2.0,1.0,0.0,12.0,
3583,0220604,Marshall,3/12/2016,4350000.0,S,h,5,5.6,3.0,5.0,2.0,853.0,,1930.0
3584,0488408,Fletchers,4/03/2017,1528500.0,SP,h,3,5.6,1.0,3.0,1.0,375.0,,
3585,0129287,Marshall,4/03/2017,630000.0,PI,u,2,5.6,1.0,2.0,2.0,91.0,,1970.0
3586,0595082,RT,4/03/2017,1690000.0,S,h,4,5.6,3.0,4.0,1.0,358.0,,
3587,0196924,Nelson,4/03/2017,610000.0,SP,u,2,5.6,1.0,2.0,1.0,745.0,72.0,1968.0
3588,0168977,Nelson,4/03/2017,1490000.0,S,h,3,5.6,2.0,3.0,2.0,597.0,,1970.0
3589,0879706,Jellis,4/06/2016,588000.0,S,u,2,5.6,1.0,2.0,1.0,0.0,,1982.0
3590,0007252,Marshall,4/06/2016,882000.0,S,u,3,5.6,2.0,3.0,2.0,0.0,141.0,1950.0
3591,0092461,Noel,6/08/2016,831000.0,S,u,2,5.6,1.0,2.0,1.0,0.0,,1970.0
3592,0725829,Jellis,6/08/2016,2130000.0,S,h,4,5.6,2.0,4.0,2.0,649.0,,1985.0
3593,0271498,Fletchers,6/08/2016,650000.0,VB,u,2,5.6,1.0,2.0,1.0,0.0,,
3594,0669827,Christopher,6/08/2016,599000.0,S,u,2,5.6,1.0,2.0,1.0,0.0,,
3595,0368093,Marshall,6/08/2016,820000.0,S,u,2,5.6,1.0,2.0,2.0,0.0,,
3596,0724402,Marshall,7/05/2016,2200000.0,S,h,4,5.6,1.0,4.0,2.0,735.0,,
3597,0978311,Jellis,7/11/2016,3550000.0,VB,h,4,5.6,3.0,4.0,4.0,992.0,374.0,1935.0
3598,0134853,Nelson,7/11/2016,1326000.0,S,h,2,5.6,1.0,2.0,2.0,405.0,80.0,1890.0
3599,0237922,hockingstuart,7/11/2016,610000.0,S,u,2,5.6,1.0,2.0,1.0,0.0,,1960.0
3600,0362930,Kay,8/10/2016,1950000.0,VB,h,4,5.6,2.0,3.0,2.0,400.0,251.0,2000.0
3601,0083851,Noel,10/09/2016,1875000.0,S,h,3,5.6,2.0,3.0,2.0,426.0,,
3602,0414961,RT,10/09/2016,2850000.0,S,h,5,5.6,2.0,5.0,2.0,815.0,,
3603,0467111,Jellis,10/09/2016,2550000.0,S,h,4,5.6,2.0,4.0,2.0,603.0,220.0,1930.0
3604,0717052,Jellis,10/09/2016,1878000.0,SP,h,3,5.6,2.0,3.0,1.0,392.0,426.0,2015.0
3605,0912333,Bekdon,10/12/2016,1910000.0,PI,h,4,5.6,3.0,4.0,2.0,277.0,199.0,2016.0
3606,0009940,Jellis,10/12/2016,1410000.0,S,h,3,5.6,1.0,3.0,2.0,304.0,127.0,1885.0
3607,0685229,hockingstuart,10/12/2016,515000.0,S,u,2,5.6,1.0,2.0,1.0,743.0,,
3608,0625309,Walsh,10/12/2016,2310000.0,S,h,3,5.6,1.0,3.0,2.0,782.0,175.0,1920.0
3609,0211874,Jellis,10/12/2016,890000.0,S,h,2,5.6,1.0,2.0,1.0,0.0,,1970.0
3610,0734616,Caine,11/02/2017,1668000.0,S,h,3,5.6,2.0,3.0,2.0,289.0,,
3611,0977133,Marshall,11/03/2017,2315000.0,S,h,4,5.6,2.0,4.0,0.0,364.0,183.0,1900.0
3612,0173889,LITTLE,12/11/2016,800000.0,S,t,3,5.6,2.0,3.0,2.0,848.0,97.0,1970.0
3613,0550965,Marshall,12/11/2016,1950000.0,S,h,2,5.6,1.0,2.0,4.0,596.0,,
3614,0902215,Caine,12/11/2016,4850000.0,S,h,5,5.6,4.0,5.0,4.0,957.0,400.0,1930.0
3615,0089384,Marshall,13/08/2016,2770000.0,S,h,3,5.6,3.0,3.0,4.0,1197.0,,1927.0
3616,0089810,Jellis,13/08/2016,6500000.0,S,h,6,5.6,6.0,6.0,3.0,1334.0,365.0,1890.0
3617,0737428,Nelson,13/08/2016,580000.0,PI,u,2,5.6,1.0,2.0,1.0,0.0,90.0,1970.0
3618,0810904,Fletchers,14/05/2016,525000.0,PI,u,2,5.6,1.0,2.0,1.0,0.0,,
3619,0336981,Abercromby's,14/05/2016,1905000.0,S,h,3,5.6,2.0,4.0,2.0,591.0,190.0,1910.0
